id,name
49211825,Apartment in upper manhattan
49212356,Chelsea Studio Apartment in Ideal Downtown Location
49212382,Brand New 2 Bed Apartment in Park Slope
49212720,Lovely room! Just minutes from LaGuardia Airport!
49213581,Modern Clean Updated Art Focused 2 Bed w Terrace
49213591,Shared Room in Upper West2
49213846,Private Room  in Times Square
49214530,"Spaces room, Super host, 15 minutes from JFK"
49214699,Bright and Spacious 1 King Bedroom in Williamsburg
49215785,Cozy first floor duplex in the heart for bed-stuy
49216896,Spacious room in modern brooklyn apartment
49218440,"Airy UWS 1BR w/ Doorman, Elevator, Gym, near Columbus Cir, by Blueground (#NYC584)"
49224536,Amazing 3BR/4 Bathrooms in Beautiful Bed-Stuy
49225506,Brooklyn New York: Entire2 bedrooms Apartment
49225568,A+ Location (3 Studio APTs Selected at Check-in)#D
49226616,One bedroom apt in Williamsburg - Prime location!
49226723,Esty’s house
49226915,Room for Two in Times Square
49228381,"DUMBO Loft 1500SqFt, Backyard Washer Dryer B1"
49228423,Furnished Modern Room in Central Park
49228619,Apartment in Prospect Height by Barclays Center
49228667,Central Park Apartments Furnished Studio Rental 15
49228776,Central Park Apt - furnished single bed studio 16
49228869,NYC Getaway
49229262,Explore NYC
49229788,City Of Dreams
49230023,Concrete Jungle
49230116,!!Beautiful Large 3 Bedroom Apartment in NYC!!
49231871,Peaceful Suite! Close to Many Restaurants!
49232018,Amazing Sunrise View 2/2 Brooklyn Apartment Suite
49233881,Studio with backyard in a great Brooklyn location
49239113,Beautiful big room 10 min from Times Square
49241325,Private Furnished Bedroom in Bedford Stuyvesant
49241398,Central Park Apts - Furnished Studio Rentals 17
49241564,"Impeccable Midtown East 2BR w/ Elevator, walk to park, by Blueground"
49242060,Feel like home - Aberdeen St. 1
49242295,Feel like home - Aberdeen St. 2
49242407,Feel like home - Aberdeen St. 3
49242488,Feel like home - Aberdeen St. 4
49242887,"1500SqFt Loft In DUMBO, Backyard, Washer Dryer B2"
49243212,TRYP by Wyndham Times Square - Sleeps 8
49243411,Spacious rustic private bedroom in a great area.
49243624,Spacious modern room in Prime Williamsburg
49243785,Awesome private room in 4BR Duplex
49243901,Brand New ROOM in 4BR Duplex
49244163,Suite junior
49244215,TRYP by Wyndham - Luxury that sleeps 6
49244276,Zen Artist Loft Private Room 2 Beds 2 Metros
49245482,"ROOM WITH 2 QUEEN BEDS. JACKSON HIGTHS, QUEENS, NY"
49246673,#308 Furnished studio in the heart of Manhattan!
49246831,Private Room in Midtown
49247116,3 bedroom 2 bathroom Apartment in Little Italy
49247483,Newly Renovated Apartment with Garden in Townhouse
49247694,Family friendly in heart of Boerum/Cobble Hill
49248255,Get the best of both worlds in Riverdale!
49249517,Ganga
49250263,The grey door
49252893,Stylish Studio Prospect Heights
49253321,A place like home
49253632,A Hotel Renovated from a Townhouse
49254275,NEW LISTING! Nanna’s Piano!! Recently Renovated Two Story Home in the Heart of Queens - Close to JFK Airport!
49254514,Spacious apartment near Everything..
49255724,"Deluxe Room& Bed, Sleeps 3 air mattress available"
49256651,"Private Queen Suite Times SQ, Boutique Hotel"
49256954,"Suite Direct Times SQ,  King Size Room"
49257438,"HDTV room, exposed brick, near Prospect park -#204"
49257466,Lovely room w/free parking by LaGuardia Airport!
49258287,Cool bedroom - Near Columbia Uni & Central Park
49258364,Studio with Roof Deck
49258583,2BR townhouse at Fordham and Bronx Little Italy
49258823,Charming Big 1BR with Balcony - Prime Location
49258856,Brand new 1BR prime UES~WD in unit~BEST VALUE
49258880,BRAND NEW Quality 3br Duplex~W&D~Elevator Building
49259046,brand new XL furnished 1BR~WD ~walk to Cntrl Park
49259253,Light and Airy Bed Stuy Apartment
49259441,Room Y - Your Lovely Private Room 2 Beds 2 Metros
49260138,ALL Brand New Luxury Upper East STUDIO~W&D in unit
49260325,Stylish Williamsburg Apartment
49260539,The Blue Gem new and large stunting 2 bed 2 bath
49260560,Stunning ! Large size 2 bedroom The Emerald
49260591,spacious with amazing View one bedroom Gem
49260633,XL BRAND NEW Modern 1BR ~W&D~ Walk to Central Park
49260651,A cozy Jacuzzi  apartment in Brooklyn!
49261329,Park Slope Parlor Apt with Private Backyard Oasis
49261406,Brooklyn 2 Bedroom; Manhattan Commute - 15min
49261650,Beautiful room with lofted bed and huge backyard
49261810,Beautiful New Renovated Private ROOM Richmond Hill
49267373,Charming Twin Room at Times SQ Boutique Hotel
49268785,Cozy peaceful newly renovated w/ AC Everything new
49269112,PERFECT LOCATION 1BR APARTMENT WITH OCEAN VIEW
49270120,Cozy room in Williamsburg!
49270284,A+ Location 5 Studio Apts Selected at Check-in
49270303,1500sqft. Loft Venue with Manhattan Skyline
49271920,Cozy 1BR Apartment by Subway
49272242,COZY APARTMENT NEXT TO CENTRAL PARK
49272338,Sun-drenched Brooklyn Retreat
49272799,Big and bright room in Upper Manhattan
49273217,Cozy Furnished Studio Apartment in Upper East Side
49273244,Private RENOVATED Quiet ROOM Richmond Hill Queens
49273504,"WFH, 2 BR, Free Parking, Washer/Dryer"
49273709,Sun-drenched Minimalistic 2BR Apt in Williamsburg
49274169,"One of a Kind Tribeca Loft, Terrace, Water Views"
49274527,Pearl of LIC
49274746,JFK convenient 7 minutes
49275777,1 bedroom Apartment.
49276070,Cozy NYC 1BR in shared 2BR: NO SMOKING or PARTIES
49276131,Room C - Charming Private Room Bushwick  2 Metros
49276240,Relaxing bedroom 15 minutes from times square
49276253,Room 1 - Delightful Private Room Bushwick 2 Metros
49276829,Luxury Park Slope Loft w/ Manhattan Skyline Roof
49276831,3 Bedroom Apartment Short-Term Rental
49283219,"HDTV room, exposed brick, near prospect park #202"
49283822,QUIET SPACE
49283942,Private Victorian  apartment in Brooklyn.
49287294,Renovated 2 bed with Private Outdoor Patio in NYC
49288693,Renovated 2/1 in Ditmas Park Landmark Mansion
49289097,Central Park Apartments- Furnished Studio - sml 18
49289463,Coney Island Beach House Getaway
49289676,Central Park Apartments furnished Rentals - 19
49290285,Plant-filled private room in Ridgewood apartment
49290383,1BR unit with big porch in luxury amenity building
49290606,(B2) Bushwick Shared Room
49291302,Georgeous Appartment in the heart of Williamsburg
49292046,beautiful apt in the middle of williamsburg
49292877,"SUITE- PRIVATE 1/2 BATH, 2 BEDS IN WILLIAMSBURG!!"
49292959,Spacious Room/Penthouse view Apartment in Brooklyn
49292970,Waterfront views of Manhattan
49293131,Cozy Apartment Central Park
49293501,"Modern 2BR Apt - 15 min to Manhattan, 10 to LGA"
49293503,"HDTV room, exposed brick, near prospect park #203"
49293589,Luxurious Midtown East Sun-Filled Apartment
49294132,Beautiful WFH studio with large kitchen and desk
49294322,Designer loft
49294392,The Prospect Sterling - Suite Sophistication
49294442,Beautiful apartment in the heart of all amenities
49294534,Pristine Studio in the East Village with Cool Art
49294881,Greenpoint apartment near Transmitter Park
49294904,Newly 5 Bedroom Apartment in Bedstuy
49295053,Brand New Four Bedroom Apartment in Bedstuy
49295621,4 Bedroom Brand New Apartment Bedstuy
49295853,Perfect 1BD in Midtown East
49296096,(G2/C) Bushwick Garden Share
49296171,Cozy vintage style Studio Apt in Clinton Hill
49297916,Private room with bunk bed
49299232,3BR/2BTH Beauty in Brooklyn's Bed-Stuy*
49300491,Bronx 4 Bedrooms 2 baths First Floor Apartment
49301973,BEAUTIFUL 1 BEDROOM CLINTON HILL
49308893,Spacious Midtown 2BR | Desk | Washer/Dryer | GLS
49313504,"Private room near LGA, Citifield, Manhattan"
49315958,Charming One family House /summer July and August
49316728,Hudson Yards room 41D1
49317436,#6DS Furnished Studio Rentals
49318489,Vintage Brooklyn Room 1 minute to Subway
49320836,Kiki's Cottage
49322333,Perfect East Village Studio for Work / Live in NYC
49323218,Entire 1 Bedroom apt
49323605,"Beautiful Two Bedroom, two bath, apartment"
49324156,1bed BUSHWICK CONDO w/ PRIVATE GARDEN Oasis
49325044,Private room in beautiful neighborhood!
49325159,Modern High Rise Midtown West-Central Park
49325470,(B6) Bushwick Shared Room
49325686,3BR~prime midtown~Brand new~Sleeps~best value
49326091,Whole 2 bed/2 bath to yourself! With huge backyard
49328408,"Premium Murray Hill 1BR w/ Gym, Doorman, Pool, Rooftop, by Blueground"
49336931,Cute privet room in a prime location  Williamsburg
49341125,"Resort Casino ,A TRAIN 
Walking distance to Beach"
49341301,Midtown 45th St - 1 BR Deluxe Apt
49341459,"Upper East Side One Bedroom near Shopping, Museums"
49341497,"Upper East Side One Bedroom on Charming, Residential Block"
49343396,Lower east side haven
49343739,Cozy Private Room Central Park 6
49345066,Charming and neat 1 bedroom apartment
49345491,Sunny Studio Steps from Subways and Prospect Park
49346114,Spacious Modern Luxury Apartment
49346369,G1LT)TSquareCONTACT  BEFORE BOOKING for pricing
49346405,Beautiful & Modern 2 bedroom apartment
49348736,Sophisticated 1 BR Club Wyndham Midtown 45
49348879,Nanna’s Piano!! Recently Renovated 2 Story Home
49349355,Private Room with Bed + Futon - Prime Williamsburg
49350255,The Jefferson
49350342,Beautiful Oasis Near JFK Airport &Green Acres Mall
49351864,"Jr 1 Bedroom Suite in Prime Midtown ~ Live, Work"
49357786,Luxurious Williamsburg apartment w/ sunset view!
49360254,Light and Airy Tribeca Studio
49360812,Magnificent 1BR APT | Full Kitchen | Laundry | Gym
49361560,"Modern home in Queens, NY"
49362148,Renovated King Size Apartment with Private Terrace
49362741,Central Park Apartments Furnished Rental 20
49363724,Newly furnished best location walk to all
49364284,Beautiful East Village Studio with Seating Area
49364687,Amazing 2BR Upper Manhattan Apartment
49364956,Nice Studio Apartment in Upper Manhattan
49366691,Live + Work + Stay + Easy | 1BR in New York
49366825,PRIZE DROP**Private*BATHROOM*COZY Room*TV*WIFI
49367139,"Private, Quiet, Roomy Studio in heart of Kips Bay"
49367371,#305 Furnished studio in the heart of Manhattan
49367918,New Private ROOM in Williamsburg
49368019,Amazing Private ROOM in Williamsburg
49368347,Your vacation please.
49368412,New ROOM in Luxury Apartment
49368511,Nice Room in Amazing Williamsburg
49368673,Bright private room in Williamsburg
49369384,Super cute East Village studio
49370423,Your 2nd Home away from home vacation spot
49371578,Empire State views from Gramercy studio loft
49377125,"Bright Murray Hill 2BR w/ Doorman, Gym, Pool, Parking, by Blueground"
49377204,Queen Suite at Time SQ Boutique Hotel
49377255,"Ideal Murray Hill 2BR w/ Doorman, Gym, Pool, Parking, by Blueground"
49377270,"Luxe Murray Hill Studio w/ Doorman, Gym, Pool, Parking, by Blueground"
49377278,"Sunny Murray Hill 1BR w/ Doorman, Gym, Pool, Parking, by Blueground"
49377310,"Ideal Murray Hill 2BR w/ Doorman, Gym, Pool, River Views, by Blueground"
49377523,"Impeccable Kips Bay 1BR w/ Gym, Doorman, Parking Garage, by Blueground"
49377769,"Cozy New Pvt Bed & Bath, Free Street Parking - NYC"
49378714,Luxurious fully furnished 2BR in Wall St
49380182,Modern and Bright 2BR in Wall St
49380403,Comfy 2BR in Wall St
49380595,Newly Furnished Bedroom Currently At Low Price!
49381201,Sunny Private One Bedroom & Living Room in the EV
49381739,Located in the heart of Times Square/Broadway
49382063,Queen Size Stay at Boutique Hotel Times SQ.
49382166,#7 2DP Furnished Studio Rentals
49383722,New Flatbush Artists' Duplex
49384025,New Flatbush Artists' Loft
49384140,New Flatbush Artists' Private Loft
49384258,Large Studio across from Central Park + Gym
49384376,Renovated 1 bed with Private Outdoor Patio in NYC
49385716,Near Brooklyn & Manhattan! Open-Plan 1BR NY APT
49385901,New Location Bk NYC // Queen Bed w Tv in Bsmt Room
49386157,NYC Entire HomeApt• Luxurious/Near JFK/ 35min-City
49386645,PRIVATE ROOM Royalty Room Bronx Uptown
49386840,Bright airy loft in Crown Heights brownstone
49387048,2 bedroom Apartment in Midtown West
49387082,"PRIVATE ROOM Royalty Place, Upstate Bronx New York"
49387570,Charming Chelsea One Bedroom - Great Location
49387783,Brand New! Beautiful 1 Bedroom Brooklyn Apartment
49388478,Manhattan Cozy Studio Near Empire State Building
49391341,Large LUXURY 1-2 Bdr  *  Live-Work-Stay * Doorman
49394418,Charming Room close to Central Park
49400909,5 Bedroom Apartment in Bedstuy
49401537,Scandinavian-styled apartment in heart of Brookln
49402220,Cozy Bedroom in Modern Serviced Apt 4BR
49402615,Crisp Private Room in Artist Flat w/Rooftop Patio
49402750,Stylish 2 beds in a perfect location - by subway
49403099,Charming garden level 2BR in the heart of BK
49403543,Furnished private Bedroom/Vintage style JMZ train.
49403665,Gorgeous 80's vibe loft with a modern touch
49404022,#6DS Furnished Studio Rentals
49405437,N.Y.SLEEP
49405575,Modern Garden Apartment
49405833,Prime Bushwick Duplex with 14ft Ceiling -#89
49406680,Warm and Cozy
49409612,Lux amenities (maid+laundry) on gallery rich block
49415300,2BR Apt with Private Backyard in Brooklyn
49416452,Room at artists house with studio and backyard
49416907,Beautiful bright modern loft in prime Williamsburg
49417271,Private Room & Bath in Attic of Historic Home
49417937,BEAUTIFUL 4/20 FRIENDLY 4 BEDROOM APARTMENT
49418373,"2 BDR/1 BRM 1st FL Apt in Midwood, Brooklyn"
49418721,A cozy apt that close to everything. Parking inc.
49419331,"Charming Private Room at Times SQ, Boutique Hotel."
49419996,Williamsburg 1BR (Washer/Dryer) Steps from Subway!
49420352,Cozy bedroom in Greenpoint!
49421625,"GRAMERCY PARK Union Square Luxury 
1 bedroom"
49421926,"Brooklyn Bright & Cozy
In the Heart of Sunset Park"
49422007,Brand new 2 bedroom in Schuylerville section Bronx
49423106,Beautiful luxuries 2 bdr apt in Bedford-stuyvesant
49423322,Beautiful luxury 2 bdr apt in Bedford-stuyvesant
49423451,"Luxurious unit of 3 bedrooms, 2 bath/living/Dining"
49423494,Beautiful luxuries 2bdr apt in central bed-stuy
49424017,Beautiful shared Apt on Waterfront!
49424270,Cozy private bedroom & private bath in Midtown
49424350,Sharp’s Comfort Stay
49424519,"Fresh, Newly Built, Safe, Well Located Apartment"
49424846,Cozy Exposed Brick Gem~BK
49425263,Beautiful Luxury apartment in the heart of bedstuy
49425597,Bedroom with big desk & lots of light
49425803,Beautiful luxuries apartment in Bed-stuy Brooklyn
49426040,Luxury Private 2BRs Apt  Perfect for a getaway. 💖💎
49435437,"Gorgeous Kips Bay 1BR w/ Gym, Doorman, Parking Garage, by Blueground"
49436100,Spectacular Views 2 Beds 2Baths by Columbus Circle
49436928,Amazing Family Suite at Times SQ Boutique Hotel
49437218,"Charming, Sunny, Riverside Park Apartment!"
49439129,Short walk to Central Park/5th Ave/Radio City
49439389,Center of Times Square with Ball Drop View
49439946,Deluxe Two Double Beds Times Square View
49440252,Hudson River View King Bed at Higher Floor
49440255,Magical cozy ap in the heart of Clinton Hill
49440356,Rooms near Hells Kitchen Overlooking Hudson River
49440502,Luxe Chic room in the Heart of East Williamsburg
49440516,Spacious TS Ball Drop Overlooking View Higher Fl
49440623,Two Double Beds Premier Times Square View High Fl
49440933,Charming Private Room in ENY near train 1
49441328,59th
49441423,Cozy apartment in the Upper East Side
49442598,Bedroom with private garden
49442994,1 BR Apt in luxury amenity building Prime location
49443360,RETRO SUITE + LOUNGE (CAKEZVILLE LOUNGE)
49443808,Centrally Located Apt with Character in Bed Stuy
49443875,Private ROOM in Stylish Apartment
49444022,Modern Spacious Room
49444128,Awesome Private ROOM
49444503,Cozy Spacious Room Bedstuy w/ PRIVATE BATH
49444794,Charming studio in LIC minutes away from the city
49445167,Prime location suite in heart of Garment District
49446258,Quiet and close to the LaGuardia airport
49447343,1 BR Bushwick Condo in Elevator Building with W/D
49447906,Bright 1 BR Overlooking Courtyard
49447911,"Central Park, Sunny 1BR  w/ Gym+Courtyard"
49447923,Cozy Urban Oasis
49448081,Studio apt prime location in Brooklyn
49448292,Luxury 1 Bedroom by Columbus Circle & Central Park
49449038,A Cozy and Renovated Private Room
49451418,City Sanctuary
49455595,Charming & Modern 2 Bed/2 Bathroom in Williamsburg
49456735,Cozy little room practical and simple
